PC,IIN,EIN
0.0,0.0,0.0
0.0,0.0,0.0
0.0005829085815183933,0.00018410620893438074,0.000736424835737523
-0.010033448498538025,-0.003129805551884472,-0.012519222207537888
0.13339574375535002,0.041675805734066776,0.1667032229362671
-1.5905703527389874,-0.49664956222258766,-1.9865982488903506
17.838681172274736,5.5694362305471685,22.277744922188674
-192.26929907103792,-60.02123760981941,-240.08495043927763
2015.9026697841455,629.2634266774287,2517.053706709715
-20712.485104857977,-6465.021433798346,-25860.085735193385
209536.54869644027,65400.05373187353,261600.21492749412
-2093946.7015399728,-653534.2310360573,-2614136.9241442294
20718580.036742125,6466211.811851651,25864847.247406606
-203324758.04483745,-63455539.899409056,-253822159.59763622
1981640661.585792,618436561.4348637,2473746245.7394547
-19200226507.227013,-5991959373.975412,-23967837495.90165
185091183541.27875,57761907255.33896,231047629021.35583
-1776422956658.0625,-554365621304.0928,-2217462485216.371
16983227353001.07,5299866695791.22,21199466783164.88
-161807832864716.72,-50493985198610.43,-201975940794441.72
1536899575971813.5,479602531215898.75,1918410124863595.0
-1.4557757905450586e+16,-4542832760798732.0,-1.817133104319493e+16
1.3755077664439363e+17,4.292318466588938e+16,1.716927386635575e+17
-1.2967355892575882e+18,-4.0464787036131136e+17,-1.6185914814452454e+18
1.2199627698440704e+19,3.8068837085665664e+18,1.5227534834266266e+19
-1.1455771584206802e+20,-3.5747429254931976e+19,-1.429897170197279e+20
1.0738690415835277e+21,3.350961461948836e+20,1.3403845847795344e+21
-1.0050467765295988e+22,-3.136188861858416e+21,-1.2544755447433664e+22
9.392502740706206e+22,2.930861167166591e+22,1.1723444668666365e+23
-8.765626043381421e+23,-2.7352371227945473e+23,-1.0940948491178189e+24
8.17019965811453e+24,2.549429275625246e+24,1.0197717102500984e+25
-7.606202289467201e+25,-2.373430626661859e+25,-9.493722506647436e+25
7.073302397968193e+26,2.2071374147348965e+26,8.828549658939586e+26
-6.570920461874315e+27,-2.0503685389267076e+27,-8.20147415570683e+27
6.09828188901953e+28,1.9028820641328077e+28,7.611528256531231e+28
-5.6544618261169576e+29,-1.7643891989084203e+29,-7.057556795633681e+29
5.238422956904704e+30,1.6345660860875826e+30,6.53826434435033e+30
-4.849047243273729e+31,-1.5130637038418281e+31,-6.0522548153673125e+31
4.485162442799903e+32,1.3995161371843488e+32,5.598064548737395e+32
-4.145564129988104e+33,-1.2935474468199469e+33,-5.1741897872797875e+33
3.8290338553106663e+34,1.194777333156582e+34,4.779109332626328e+34
-3.5343539942688345e+35,-1.1028257677576903e+35,-4.411303071030761e+35
3.260319766882261e+36,1.0173167421070113e+36,4.069266968428045e+36
-3.005748845030313e+37,-9.378812639088912e+36,-3.751525055635565e+37
2.7694889098799324e+38,8.64159713929325e+37,3.4566388557173e+38
-2.5504234733093245e+39,-7.95803661306583e+38,-3.183214645226332e+39
2.3474762349540386e+40,7.324772220690961e+39,2.9299088882763844e+40
-2.159614209536717e+41,-6.738580340660404e+40,-2.6954321362641618e+41
1.9858498268533196e+42,6.196379114429048e+41,2.4785516457716193e+42
-1.8252421786112341e+43,-5.69523233003736e+42,-2.278092932014944e+43
1.6768975617490324e+44,5.232351111379718e+43,2.0929404445518874e+44
-1.5399694464731584e+45,-4.8050938131532295e+44,-1.9220375252612918e+45
1.4136579786349692e+46,4.4109644634582434e+45,1.7643857853832973e+46
-1.2972091098996856e+47,-4.047610045570721e+46,-1.6190440182282885e+47
1.1899134351251088e+48,3.7128168666261215e+47,1.4851267466504486e+48
-1.091104804206451e+49,-3.4045062230147333e+48,-1.3618024892058933e+49
1.0001587651202733e+50,3.1207295394593614e+49,1.2482918157837445e+50
-9.164908858092666e+50,-2.8596631303849158e+50,-1.1438652521539663e+51
8.395549947092587e+51,2.6196027077307656e+51,1.0478410830923062e+52
-7.688413729711598e+52,-2.3989577383035955e+52,-9.595830953214382e+52
7.03874925633588e+53,2.1962457356845514e+53,8.784982942738206e+53
-6.442133540338191e+54,-2.0100865562062805e+54,-8.040346224825122e+54
5.894453474976683e+55,1.8391967552668178e+55,7.356787021067271e+55
-5.3918880872840945e+56,-1.6823840489531852e+56,-6.729536195812741e+56
4.930891242380257e+57,1.5385419163496105e+57,6.154167665398442e+57
-4.508174885584346e+58,-1.406644369777219e+58,-5.626577479108876e+58
4.120692887723814e+59,1.2857409133558092e+59,5.142963653423237e+59
-3.765625540579545e+60,-1.1749517045209092e+60,-4.699806818083637e+60
3.440364733986891e+61,1.0734629283194308e+61,4.2938517132777233e+61
-3.1424998333069713e+62,-9.805223903130393e+61,-3.922089561252157e+62
2.869804265423167e+63,8.954353306247321e+62,3.5817413224989285e+63
-2.6202228127830538e+64,-8.175604589709558e+63,-3.2702418358838234e+64
2.3918596080167307e+65,7.463062083416877e+64,2.9852248333667506e+65
-2.1829668160758408e+66,-6.811272032485635e+65,-2.724508812994254e+66
1.9919339864429618e+67,6.2152093709064734e+66,2.4860837483625894e+67
-1.8172780545759008e+68,-5.670246521318285e+67,-2.268098608527314e+68
1.6576339692178222e+69,5.17212414793867e+68,2.068849659175468e+69
-1.5117459203856e+70,-4.716923784021794e+69,-1.8867695136087176e+70
1.378459141627644e+71,4.301042251408906e+70,1.7204169005635624e+71
-1.256712259417423e+72,-3.9211677874783773e+71,-1.568467114991351e+72
1.14553016223297e+73,3.5742577938198634e+72,1.4297031175279454e+73
-1.044017361891233e+74,-3.2575181210182677e+73,-1.303007248407307e+74
9.513518199955134e+74,2.968383804838793e+74,1.1873535219355172e+75
-8.667792128600251e+75,-2.704501170685029e+75,-1.0818004682740117e+76
7.896076089516792e+76,2.4637112253136305e+76,9.854844901254522e+76
-7.192025336964024e+77,-2.2440342573096614e+77,-8.976137029238646e+77
6.549823974026641e+78,2.04365557065335e+78,8.1746222826134e+78
-5.964142630307095e+79,-1.8609122787552035e+79,-7.443649115020814e+79
5.43009931559119e+80,1.6942810895301524e+80,6.77712435812061e+80
-4.943223237515394e+81,-1.5423670153625589e+81,-6.1694680614502355e+81
4.4994213818988455e+82,1.4038929451331822e+82,5.615571780532729e+82
-4.094947665030452e+83,-1.2776900187960547e+83,-5.110760075184219e+83
3.726374477716749e+84,1.162688748275021e+84,4.650754993100084e+84
-3.390566451215482e+85,-1.0579108316702335e+85,-4.231643326680934e+85
3.0846562852373e+86,9.62461610903653e+85,3.849846443614612e+86
-2.8060224879425987e+87,-8.755231259736861e+86,-3.5020925038947442e+87
2.5522688872544643e+88,7.96347721920676e+87,3.185390887682704e+88
-2.321205781824531e+89,-7.242521674185312e+88,-2.8970086696741246e+89
2.110832608608038e+90,6.586122465976087e+89,2.6344489863904346e+90
-1.9193220122165993e+91,-5.988577882666852e+90,-2.395431153066741e+91
1.7450052090173672e+92,5.444680991359703e+91,2.177872396543881e+92
-1.586358546335815e+93,-4.949677699487314e+92,-1.9798710797949255e+93
1.4419911641003998e+94,4.499228256075803e+93,1.799691302430321e+94
-1.310633672848709e+95,-4.089371924351721e+94,-1.6357487697406884e+95
1.191127768206353e+96,3.7164945764116977e+95,1.486597830564679e+96
-1.0824167077639811e+97,-3.377298978816161e+96,-1.3509195915264644e+97
9.835365817280199e+97,3.068777554975615e+97,1.227511021990246e+98
-8.936083138216108e+98,-2.788187426115017e+98,-1.1152749704460068e+99
8.118303336792032e+99,2.5330275474767816e+99,1.0132110189907126e+100
-7.37471866427061e+100,-2.3010177703050423e+100,-9.204071081220169e+100
6.698667892885552e+101,2.090079673092883e+101,8.360318692371532e+101
-6.084080089134797e+102,-1.8983190176201049e+102,-7.593276070480419e+102
5.5254231672053385e+103,1.7240096965109534e+103,6.8960387860438134e+103
-5.0176568287704236e+104,-1.565579049447431e+104,-6.262316197789724e+104
4.556189526350439e+105,1.4215944348315033e+105,5.686377739326013e+105
-4.136839116126746e+106,-1.2907509526442867e+106,-5.163003810577147e+106
3.755796892684287e+107,1.1718602225461983e+107,4.687440890184793e+107
-3.409594722769052e+108,-1.0638401289412844e+108,-4.2553605157651376e+108
3.0950750179100213e+109,9.657054518318915e+108,3.862821807327566e+109
-2.809363306795106e+110,-8.765593088549643e+109,-3.506237235419857e+110
2.549843187724073e+111,7.955853399551033e+110,3.182341359820413e+111
-2.3141334593992955e+112,-7.220405717466648e+111,-2.8881622869866593e+112
2.1000672448622326e+113,6.552489037803632e+112,2.6209956151214526e+113
-1.90567293863859e+114,-5.945951636898552e+113,-2.3783806547594207e+114
1.7291568212110529e+115,5.395196825796449e+114,2.1580787303185796e+115
-1.568887197882637e+116,-4.895133460545782e+115,-1.958053384218313e+116
1.4233799310077932e+117,4.441130800087283e+116,1.7764523200349132e+117
-1.2912852455290918e+118,-4.028977337115026e+117,-1.6115909348460105e+118
1.1713756978360527e+119,3.654843258736348e+118,1.4619373034945392e+119
-1.0625352072263306e+120,-3.315246222662255e+119,-1.326098489064902e+120
9.637490577601924e+120,3.0070201612156165e+120,1.2028080644862466e+121
-8.740947861150186e+121,-2.727286849831683e+121,-1.0909147399326732e+122
7.927338782212774e+122,2.4734299991123802e+122,9.893719996449521e+122
-7.189042040451342e+123,-2.2430716500386206e+123,-8.972286600154483e+123
6.519131259220065e+124,2.0340506707884894e+124,8.136202683153958e+124
-5.911312213830531e+125,-1.844403170887998e+125,-7.377612683551992e+125
5.3598656649267004e+126,1.6723446642597195e+126,6.689378657038878e+126
-4.859595303665333e+127,-1.5162538272482161e+127,-6.065015308992865e+127
4.405780358006971e+128,1.3746577109964161e+128,5.4986308439856646e+128
-3.994132448443628e+129,-1.2462182797224942e+129,-4.984873118889977e+129
3.620756317212883e+130,1.1297201575933925e+130,4.51888063037357e+130
-3.282114087743851e+131,-1.024059477092886e+131,-4.096237908371544e+131
2.9749927409964966e+132,9.28233731116547e+131,3.712934924466188e+132
-2.6964745227211747e+133,-8.413325395645467e+132,-3.3653301582581867e+133
2.4439100206909516e+134,7.625292490117811e+133,3.0501169960471245e+134
-2.214893673839561e+135,-6.910732911739228e+134,-2.7642931646956912e+135
2.0072414961515393e+136,6.262832324135186e+135,2.5051329296540743e+136
-1.8189708172627264e+137,-5.675404524934559e+136,-2.2701618099738235e+137
1.6482818591901606e+138,5.142833962332705e+137,2.057133584933082e+138
-1.493540984559481e+139,-4.6600234670018775e+138,-1.864009386800751e+139
1.3532654662630355e+140,4.2223467311138886e+139,1.6889386924455555e+140
-1.226109641780284e+141,-3.825605107733478e+140,-1.5302420430933913e+141
1.1108523275314526e+142,3.46598834171801e+141,1.386395336687204e+142
-1.0063853797145848e+143,-3.140038877828301e+142,-1.2560155511313204e+143
9.11703298185776e+143,2.8446194232993533e+143,1.1378477693197413e+144
-8.25893779165583e+144,-2.5768834708979114e+144,-1.0307533883591646e+145
7.481291309675705e+145,2.3342485147437634e+145,9.336994058975054e+145
-6.776584746175046e+146,-2.1143717151114656e+146,-8.457486860445863e+146
6.138006582277763e+147,1.91512779025819e+147,7.66051116103276e+147
-5.559378203698185e+148,-1.734588933224454e+148,-6.938355732897816e+148
5.035095435011745e+149,1.5710065696948831e+149,6.2840262787795325e+149
-4.5600754380256106e+150,-1.4227947895389815e+150,-5.691179158155926e+150
4.129708486086584e+151,1.2885152997173119e+151,5.1540611988692477e+151
-3.7398141701551064e+152,-1.166863759964586e+152,-4.667455039858344e+152
3.386601632549058e+153,1.0566573751652323e+153,4.226629500660929e+153
-3.0666334607626694e+154,-9.568236297261036e+153,-3.827294518904414e+154
2.7767929070080666e+155,8.663900596231482e+154,3.465560238492593e+155
-2.514254129396758e+156,-7.844749672435227e+155,-3.1378998689740908e+156
2.2764551782376305e+157,7.102789927435908e+156,2.841115970974363e+157
-2.06107347601636e+158,-6.430774634712097e+157,-2.5723098538848387e+158
1.866003562456967e+159,5.822134501258688e+158,2.3288538005034754e+159
-1.689336896849289e+160,-5.2709146481488416e+159,-2.1083658592595366e+160
1.5293435287385763e+161,4.771717420648377e+160,1.9086869682593507e+161
-1.384455465281513e+162,-4.319650492166516e+161,-1.7278601968666065e+162
1.2532515792284769e+163,3.9102797751745425e+162,1.564111910069817e+163
-1.1344439157332327e+164,-3.5395866966593e+163,-1.41583467866372e+164
1.0268652691447527e+165,3.2039294360953606e+164,1.2815717744381442e+165
-9.294579127166363e+165,-2.900007760677616e+165,-1.1600031042710463e+166
8.412633748826957e+166,2.624831125982467e+166,1.0499324503929867e+167
-7.614131654883769e+167,-2.3756897406195707e+167,-9.502758962478283e+167
6.8912036422409515e+168,2.150128321069428e+168,8.600513284277712e+168
-6.236719915577859e+169,-1.945922288023119e+169,-7.783689152092475e+169
5.644220897824976e+170,1.7610561783753763e+170,7.044224713501505e+170
-5.107854484466889e+171,-1.593704067776951e+171,-6.374816271107804e+171
4.622319144802168e+172,1.442211817514457e+172,5.768847270057828e+172
-4.1828123282257235e+173,-1.3050809766266917e+173,-5.220323906506767e+173
3.784983683516545e+174,1.1809541857413352e+174,4.723816742965341e+174
-3.424892644466946e+175,-1.068601943266783e+175,-4.274407773067132e+175
3.098969976392101e+176,9.66910607429728e+175,3.867642429718912e+176
-2.8039829154875552e+177,-8.748715193274156e+176,-3.4994860773096622e+177
2.537003566999998e+178,7.9157114277126845e+177,3.1662845710850738e+178
-2.295380259055077e+179,-7.161821263330765e+178,-2.864728505332306e+179
2.07671157702914e+180,6.479552017548102e+179,2.591820807019241e+180
-1.8788228288178403e+181,-5.862118408288664e+180,-2.3448473633154658e+181
1.6997447144785087e+182,5.303376000705635e+181,2.121350400282254e+182
-1.537693994718865e+183,-4.7977608905563234e+182,-1.9191043562225293e+183
1.3910559717663652e+184,4.340235042429819e+183,1.7360940169719275e+184
-1.2583686134571766e+185,-3.926236755023052e+184,-1.5704947020092207e+185
1.1383081670921622e+186,3.55163577467334e+185,1.420654309869336e+186
